,agent,md_learner,md_psy,md_teacher,n_learnt,n_learnt_end_ss,tau,s,b,m,c,x
3099,3099,Walsh2018,,Leitner,0,0,1.5,0.044444444444444446,0.08888888888888889,0.11111111111111112,0.1,0.6
3100,3100,Walsh2018,,Leitner,0,0,0.5,0.0,0.11111111111111112,0.13333333333333333,0.1,0.6
3101,3101,Walsh2018,,Leitner,0,0,0.9205287735493741,0.06666666666666667,0.11111111111111112,0.044444444444444446,0.1,0.6
3102,3102,Walsh2018,,Leitner,0,0,0.8147491111094232,0.011111111111111112,0.13333333333333333,0.15555555555555556,0.1,0.6
3103,3103,Walsh2018,,Leitner,0,0,1.040041911525952,0.0,0.08888888888888889,0.11111111111111112,0.1,0.6
3104,3104,Walsh2018,,Leitner,0,0,0.9205287735493741,0.03333333333333333,0.17777777777777778,0.2,0.1,0.6
3105,3105,Walsh2018,,Leitner,0,0,0.6382590035046208,0.0,0.13333333333333333,0.17777777777777778,0.1,0.6
3106,3106,Walsh2018,,Leitner,0,0,0.8147491111094232,0.05555555555555556,0.06666666666666667,0.13333333333333333,0.1,0.6
3107,3107,Walsh2018,,Leitner,0,0,1.1750715554059086,0.022222222222222223,0.022222222222222223,0.17777777777777778,0.1,0.6
3108,3108,Walsh2018,,Leitner,0,0,0.9205287735493741,0.0,0.13333333333333333,0.06666666666666667,0.1,0.6
3109,3109,Walsh2018,,Leitner,0,0,1.5,0.022222222222222223,0.11111111111111112,0.044444444444444446,0.1,0.6
3110,3110,Walsh2018,,Leitner,0,0,0.5,0.011111111111111112,0.13333333333333333,0.11111111111111112,0.1,0.6
3111,3111,Walsh2018,,Leitner,0,0,1.3276322281071904,0.06666666666666667,0.06666666666666667,0.2,0.1,0.6
3112,3112,Walsh2018,,Leitner,0,0,0.9205287735493741,0.07777777777777778,0.11111111111111112,0.11111111111111112,0.1,0.6
3113,3113,Walsh2018,,Leitner,0,0,0.7211247851537042,0.05555555555555556,0.08888888888888889,0.0,0.1,0.6
3114,3114,Walsh2018,,Leitner,0,0,1.1750715554059086,0.1,0.13333333333333333,0.044444444444444446,0.1,0.6
3115,3115,Walsh2018,,Leitner,0,0,0.5649154819548765,0.06666666666666667,0.15555555555555556,0.06666666666666667,0.1,0.6
3116,3116,Walsh2018,,Leitner,0,0,1.1750715554059086,0.011111111111111112,0.11111111111111112,0.13333333333333333,0.1,0.6
3117,3117,Walsh2018,,Leitner,0,0,1.1750715554059086,0.044444444444444446,0.0,0.2,0.1,0.6
3118,3118,Walsh2018,,Leitner,0,1,0.8147491111094232,0.022222222222222223,0.0,0.15555555555555556,0.1,0.6
3119,3119,Walsh2018,,Leitner,0,0,1.1750715554059086,0.07777777777777778,0.13333333333333333,0.06666666666666667,0.1,0.6
3120,3120,Walsh2018,,Leitner,0,0,1.5,0.0,0.08888888888888889,0.022222222222222223,0.1,0.6
3121,3121,Walsh2018,,Leitner,0,0,1.5,0.011111111111111112,0.17777777777777778,0.022222222222222223,0.1,0.6
3122,3122,Walsh2018,,Leitner,0,0,0.5,0.044444444444444446,0.08888888888888889,0.13333333333333333,0.1,0.6
3123,3123,Walsh2018,,Leitner,0,0,0.7211247851537042,0.1,0.044444444444444446,0.13333333333333333,0.1,0.6
3124,3124,Walsh2018,,Leitner,0,0,0.5,0.06666666666666667,0.11111111111111112,0.08888888888888889,0.1,0.6
3125,3125,Walsh2018,,Leitner,0,0,0.5,0.022222222222222223,0.15555555555555556,0.022222222222222223,0.1,0.6
3126,3126,Walsh2018,,Leitner,54,54,1.040041911525952,0.03333333333333333,0.0,0.0,0.1,0.6
3127,3127,Walsh2018,,Leitner,0,0,0.7211247851537042,0.03333333333333333,0.15555555555555556,0.0,0.1,0.6
3128,3128,Walsh2018,,Leitner,0,0,0.8147491111094232,0.022222222222222223,0.17777777777777778,0.08888888888888889,0.1,0.6
3129,3129,Walsh2018,,Leitner,0,0,0.6382590035046208,0.07777777777777778,0.11111111111111112,0.17777777777777778,0.1,0.6
3130,3130,Walsh2018,,Leitner,0,0,0.6382590035046208,0.07777777777777778,0.08888888888888889,0.022222222222222223,0.1,0.6
3131,3131,Walsh2018,,Leitner,0,0,0.6382590035046208,0.03333333333333333,0.17777777777777778,0.11111111111111112,0.1,0.6
3132,3132,Walsh2018,,Leitner,53,55,0.7211247851537042,0.08888888888888889,0.022222222222222223,0.0,0.1,0.6
3133,3133,Walsh2018,,Leitner,0,0,0.7211247851537042,0.03333333333333333,0.06666666666666667,0.2,0.1,0.6
3134,3134,Walsh2018,,Leitner,0,0,1.040041911525952,0.08888888888888889,0.044444444444444446,0.17777777777777778,0.1,0.6
3135,3135,Walsh2018,,Leitner,0,0,0.9205287735493741,0.044444444444444446,0.2,0.044444444444444446,0.1,0.6
3136,3136,Walsh2018,,Leitner,0,0,0.5649154819548765,0.1,0.06666666666666667,0.2,0.1,0.6
3137,3137,Walsh2018,,Leitner,0,0,1.5,0.06666666666666667,0.08888888888888889,0.022222222222222223,0.1,0.6
3138,3138,Walsh2018,,Leitner,0,0,1.1750715554059086,0.08888888888888889,0.11111111111111112,0.17777777777777778,0.1,0.6
3139,3139,Walsh2018,,Leitner,0,0,1.5,0.08888888888888889,0.022222222222222223,0.15555555555555556,0.1,0.6
3140,3140,Walsh2018,,Leitner,0,0,1.040041911525952,0.1,0.06666666666666667,0.13333333333333333,0.1,0.6
3141,3141,Walsh2018,,Leitner,0,0,1.5,0.022222222222222223,0.11111111111111112,0.2,0.1,0.6
3142,3142,Walsh2018,,Leitner,4,3,0.8147491111094232,0.06666666666666667,0.022222222222222223,0.044444444444444446,0.1,0.6
3143,3143,Walsh2018,,Leitner,0,0,0.9205287735493741,0.06666666666666667,0.06666666666666667,0.0,0.1,0.6
3144,3144,Walsh2018,,Leitner,0,0,1.1750715554059086,0.044444444444444446,0.17777777777777778,0.044444444444444446,0.1,0.6
3145,3145,Walsh2018,,Leitner,0,0,0.7211247851537042,0.07777777777777778,0.06666666666666667,0.13333333333333333,0.1,0.6
3146,3146,Walsh2018,,Leitner,59,59,0.9205287735493741,0.022222222222222223,0.0,0.0,0.1,0.6
3147,3147,Walsh2018,,Leitner,0,0,0.6382590035046208,0.03333333333333333,0.08888888888888889,0.06666666666666667,0.1,0.6
3148,3148,Walsh2018,,Leitner,0,0,1.5,0.011111111111111112,0.2,0.13333333333333333,0.1,0.6
3149,3149,Walsh2018,,Leitner,0,0,0.6382590035046208,0.022222222222222223,0.17777777777777778,0.06666666666666667,0.1,0.6
3150,3150,Walsh2018,,Leitner,0,0,0.5649154819548765,0.011111111111111112,0.17777777777777778,0.08888888888888889,0.1,0.6
3151,3151,Walsh2018,,Leitner,0,0,0.6382590035046208,0.06666666666666667,0.2,0.044444444444444446,0.1,0.6
3152,3152,Walsh2018,,Leitner,0,0,0.8147491111094232,0.08888888888888889,0.044444444444444446,0.15555555555555556,0.1,0.6
3153,3153,Walsh2018,,Leitner,0,0,1.5,0.011111111111111112,0.2,0.08888888888888889,0.1,0.6
3154,3154,Walsh2018,,Leitner,5,4,0.5649154819548765,0.011111111111111112,0.044444444444444446,0.11111111111111112,0.1,0.6
3155,3155,Walsh2018,,Leitner,0,0,0.5649154819548765,0.0,0.11111111111111112,0.13333333333333333,0.1,0.6
3156,3156,Walsh2018,,Leitner,0,0,0.5649154819548765,0.05555555555555556,0.17777777777777778,0.15555555555555556,0.1,0.6
3157,3157,Walsh2018,,Leitner,0,0,0.8147491111094232,0.1,0.08888888888888889,0.17777777777777778,0.1,0.6
3158,3158,Walsh2018,,Leitner,0,0,0.6382590035046208,0.044444444444444446,0.15555555555555556,0.044444444444444446,0.1,0.6
3159,3159,Walsh2018,,Leitner,0,0,1.3276322281071904,0.011111111111111112,0.08888888888888889,0.11111111111111112,0.1,0.6
3160,3160,Walsh2018,,Leitner,0,0,1.5,0.022222222222222223,0.11111111111111112,0.022222222222222223,0.1,0.6
3161,3161,Walsh2018,,Leitner,0,0,1.5,0.05555555555555556,0.0,0.13333333333333333,0.1,0.6
3162,3162,Walsh2018,,Leitner,2,1,1.040041911525952,0.022222222222222223,0.0,0.06666666666666667,0.1,0.6
3163,3163,Walsh2018,,Leitner,0,0,0.7211247851537042,0.0,0.11111111111111112,0.06666666666666667,0.1,0.6
3164,3164,Walsh2018,,Leitner,0,0,0.8147491111094232,0.022222222222222223,0.2,0.17777777777777778,0.1,0.6
3165,3165,Walsh2018,,Leitner,0,0,1.1750715554059086,0.03333333333333333,0.08888888888888889,0.11111111111111112,0.1,0.6
3166,3166,Walsh2018,,Leitner,0,0,0.7211247851537042,0.03333333333333333,0.2,0.15555555555555556,0.1,0.6
3167,3167,Walsh2018,,Leitner,0,0,0.5649154819548765,0.1,0.11111111111111112,0.022222222222222223,0.1,0.6
3168,3168,Walsh2018,,Leitner,0,1,0.9205287735493741,0.022222222222222223,0.022222222222222223,0.08888888888888889,0.1,0.6
3169,3169,Walsh2018,,Leitner,0,8,0.5,0.022222222222222223,0.06666666666666667,0.06666666666666667,0.1,0.6
3170,3170,Walsh2018,,Leitner,0,0,1.040041911525952,0.05555555555555556,0.11111111111111112,0.0,0.1,0.6
3171,3171,Walsh2018,,Leitner,0,0,0.6382590035046208,0.08888888888888889,0.13333333333333333,0.13333333333333333,0.1,0.6
3172,3172,Walsh2018,,Leitner,29,28,0.5649154819548765,0.011111111111111112,0.022222222222222223,0.022222222222222223,0.1,0.6
3173,3173,Walsh2018,,Leitner,0,0,0.6382590035046208,0.0,0.15555555555555556,0.13333333333333333,0.1,0.6
3174,3174,Walsh2018,,Leitner,0,0,1.1750715554059086,0.06666666666666667,0.08888888888888889,0.022222222222222223,0.1,0.6
3175,3175,Walsh2018,,Leitner,18,17,0.5,0.05555555555555556,0.044444444444444446,0.022222222222222223,0.1,0.6
3176,3176,Walsh2018,,Leitner,0,0,1.040041911525952,0.0,0.044444444444444446,0.11111111111111112,0.1,0.6
3177,3177,Walsh2018,,Leitner,0,4,0.5,0.07777777777777778,0.044444444444444446,0.08888888888888889,0.1,0.6
3178,3178,Walsh2018,,Leitner,0,0,1.1750715554059086,0.05555555555555556,0.044444444444444446,0.11111111111111112,0.1,0.6
3179,3179,Walsh2018,,Leitner,0,0,1.3276322281071904,0.0,0.0,0.17777777777777778,0.1,0.6
3180,3180,Walsh2018,,Leitner,0,0,1.3276322281071904,0.06666666666666667,0.13333333333333333,0.08888888888888889,0.1,0.6
3181,3181,Walsh2018,,Leitner,0,0,0.6382590035046208,0.011111111111111112,0.06666666666666667,0.15555555555555556,0.1,0.6
3182,3182,Walsh2018,,Leitner,0,0,0.9205287735493741,0.08888888888888889,0.13333333333333333,0.022222222222222223,0.1,0.6
3183,3183,Walsh2018,,Leitner,0,3,0.5649154819548765,0.08888888888888889,0.044444444444444446,0.08888888888888889,0.1,0.6
3184,3184,Walsh2018,,Leitner,0,0,0.7211247851537042,0.1,0.13333333333333333,0.15555555555555556,0.1,0.6
3185,3185,Walsh2018,,Leitner,0,1,0.5,0.044444444444444446,0.08888888888888889,0.044444444444444446,0.1,0.6
3186,3186,Walsh2018,,Leitner,0,0,0.7211247851537042,0.08888888888888889,0.2,0.2,0.1,0.6
3187,3187,Walsh2018,,Leitner,0,0,0.9205287735493741,0.05555555555555556,0.11111111111111112,0.044444444444444446,0.1,0.6
3188,3188,Walsh2018,,Leitner,5,4,0.7211247851537042,0.07777777777777778,0.0,0.06666666666666667,0.1,0.6
3189,3189,Walsh2018,,Leitner,0,0,0.6382590035046208,0.011111111111111112,0.15555555555555556,0.06666666666666667,0.1,0.6
3190,3190,Walsh2018,,Leitner,0,0,1.3276322281071904,0.08888888888888889,0.08888888888888889,0.022222222222222223,0.1,0.6
3191,3191,Walsh2018,,Leitner,0,0,0.5,0.044444444444444446,0.11111111111111112,0.17777777777777778,0.1,0.6
3192,3192,Walsh2018,,Leitner,8,7,0.5,0.011111111111111112,0.06666666666666667,0.06666666666666667,0.1,0.6
3193,3193,Walsh2018,,Leitner,0,0,0.6382590035046208,0.08888888888888889,0.11111111111111112,0.0,0.1,0.6
3194,3194,Walsh2018,,Leitner,0,0,0.5,0.022222222222222223,0.2,0.2,0.1,0.6
3195,3195,Walsh2018,,Leitner,0,0,0.7211247851537042,0.03333333333333333,0.11111111111111112,0.0,0.1,0.6
3196,3196,Walsh2018,,Leitner,2,1,0.8147491111094232,0.011111111111111112,0.0,0.13333333333333333,0.1,0.6
3197,3197,Walsh2018,,Leitner,10,9,0.5,0.08888888888888889,0.0,0.08888888888888889,0.1,0.6
3198,3198,Walsh2018,,Leitner,0,0,1.5,0.1,0.11111111111111112,0.15555555555555556,0.1,0.6
3199,3199,Walsh2018,,Leitner,0,0,0.9205287735493741,0.0,0.11111111111111112,0.11111111111111112,0.1,0.6
3200,3200,Walsh2018,,Leitner,0,0,0.6382590035046208,0.08888888888888889,0.06666666666666667,0.044444444444444446,0.1,0.6
3201,3201,Walsh2018,,Leitner,0,0,0.5649154819548765,0.03333333333333333,0.11111111111111112,0.044444444444444446,0.1,0.6
3202,3202,Walsh2018,,Leitner,5,4,0.5,0.0,0.0,0.17777777777777778,0.1,0.6
3203,3203,Walsh2018,,Leitner,0,0,0.5,0.08888888888888889,0.17777777777777778,0.11111111111111112,0.1,0.6
3204,3204,Walsh2018,,Leitner,0,0,0.9205287735493741,0.022222222222222223,0.2,0.15555555555555556,0.1,0.6
3205,3205,Walsh2018,,Leitner,0,0,0.5,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.1,0.6
3206,3206,Walsh2018,,Leitner,0,0,0.6382590035046208,0.044444444444444446,0.2,0.15555555555555556,0.1,0.6
3207,3207,Walsh2018,,Leitner,0,0,1.040041911525952,0.0,0.17777777777777778,0.13333333333333333,0.1,0.6
3208,3208,Walsh2018,,Leitner,0,0,0.7211247851537042,0.011111111111111112,0.17777777777777778,0.08888888888888889,0.1,0.6
3209,3209,Walsh2018,,Leitner,0,0,1.1750715554059086,0.0,0.044444444444444446,0.2,0.1,0.6
3210,3210,Walsh2018,,Leitner,0,0,1.5,0.06666666666666667,0.044444444444444446,0.06666666666666667,0.1,0.6
3211,3211,Walsh2018,,Leitner,0,0,0.8147491111094232,0.06666666666666667,0.11111111111111112,0.0,0.1,0.6
3212,3212,Walsh2018,,Leitner,0,0,1.040041911525952,0.06666666666666667,0.06666666666666667,0.15555555555555556,0.1,0.6
3213,3213,Walsh2018,,Leitner,0,1,0.8147491111094232,0.022222222222222223,0.022222222222222223,0.11111111111111112,0.1,0.6
3214,3214,Walsh2018,,Leitner,0,0,0.6382590035046208,0.03333333333333333,0.08888888888888889,0.022222222222222223,0.1,0.6
3215,3215,Walsh2018,,Leitner,0,0,1.5,0.07777777777777778,0.11111111111111112,0.13333333333333333,0.1,0.6
3216,3216,Walsh2018,,Leitner,0,0,1.040041911525952,0.1,0.13333333333333333,0.2,0.1,0.6
3217,3217,Walsh2018,,Leitner,0,0,1.040041911525952,0.06666666666666667,0.08888888888888889,0.13333333333333333,0.1,0.6
3218,3218,Walsh2018,,Leitner,0,0,1.040041911525952,0.0,0.11111111111111112,0.022222222222222223,0.1,0.6
3219,3219,Walsh2018,,Leitner,0,0,0.7211247851537042,0.06666666666666667,0.11111111111111112,0.13333333333333333,0.1,0.6
3220,3220,Walsh2018,,Leitner,0,0,0.5649154819548765,0.1,0.13333333333333333,0.022222222222222223,0.1,0.6
3221,3221,Walsh2018,,Leitner,0,0,0.5,0.05555555555555556,0.15555555555555556,0.022222222222222223,0.1,0.6
3222,3222,Walsh2018,,Leitner,0,0,1.040041911525952,0.06666666666666667,0.06666666666666667,0.044444444444444446,0.1,0.6
3223,3223,Walsh2018,,Leitner,0,0,0.9205287735493741,0.1,0.0,0.2,0.1,0.6
3224,3224,Walsh2018,,Leitner,0,0,0.7211247851537042,0.022222222222222223,0.044444444444444446,0.17777777777777778,0.1,0.6
3225,3225,Walsh2018,,Leitner,0,0,0.9205287735493741,0.011111111111111112,0.15555555555555556,0.022222222222222223,0.1,0.6
3226,3226,Walsh2018,,Leitner,0,0,0.7211247851537042,0.08888888888888889,0.2,0.15555555555555556,0.1,0.6
3227,3227,Walsh2018,,Leitner,0,0,0.6382590035046208,0.08888888888888889,0.044444444444444446,0.08888888888888889,0.1,0.6
3228,3228,Walsh2018,,Leitner,10,9,0.7211247851537042,0.03333333333333333,0.022222222222222223,0.044444444444444446,0.1,0.6
3229,3229,Walsh2018,,Leitner,0,3,0.5,0.0,0.044444444444444446,0.15555555555555556,0.1,0.6
3230,3230,Walsh2018,,Leitner,0,0,0.9205287735493741,0.0,0.17777777777777778,0.13333333333333333,0.1,0.6
3231,3231,Walsh2018,,Leitner,0,0,1.5,0.1,0.08888888888888889,0.13333333333333333,0.1,0.6
3232,3232,Walsh2018,,Leitner,0,0,0.9205287735493741,0.1,0.17777777777777778,0.11111111111111112,0.1,0.6
3233,3233,Walsh2018,,Leitner,0,0,1.040041911525952,0.06666666666666667,0.2,0.11111111111111112,0.1,0.6
3234,3234,Walsh2018,,Leitner,0,0,1.1750715554059086,0.044444444444444446,0.15555555555555556,0.2,0.1,0.6
3235,3235,Walsh2018,,Leitner,0,0,0.9205287735493741,0.044444444444444446,0.0,0.17777777777777778,0.1,0.6
3236,3236,Walsh2018,,Leitner,0,0,1.3276322281071904,0.03333333333333333,0.13333333333333333,0.15555555555555556,0.1,0.6
3237,3237,Walsh2018,,Leitner,0,0,0.6382590035046208,0.06666666666666667,0.13333333333333333,0.15555555555555556,0.1,0.6
3238,3238,Walsh2018,,Leitner,0,0,1.1750715554059086,0.1,0.15555555555555556,0.06666666666666667,0.1,0.6
3239,3239,Walsh2018,,Leitner,0,0,0.9205287735493741,0.011111111111111112,0.06666666666666667,0.06666666666666667,0.1,0.6
3240,3240,Walsh2018,,Leitner,4,3,0.5649154819548765,0.08888888888888889,0.022222222222222223,0.11111111111111112,0.1,0.6
3241,3241,Walsh2018,,Leitner,0,0,1.5,0.08888888888888889,0.17777777777777778,0.044444444444444446,0.1,0.6
3242,3242,Walsh2018,,Leitner,0,0,0.8147491111094232,0.08888888888888889,0.11111111111111112,0.044444444444444446,0.1,0.6
3243,3243,Walsh2018,,Leitner,0,0,0.8147491111094232,0.08888888888888889,0.15555555555555556,0.2,0.1,0.6
3244,3244,Walsh2018,,Leitner,0,0,1.5,0.044444444444444446,0.06666666666666667,0.08888888888888889,0.1,0.6
3245,3245,Walsh2018,,Leitner,0,0,0.9205287735493741,0.1,0.06666666666666667,0.044444444444444446,0.1,0.6
3246,3246,Walsh2018,,Leitner,0,0,0.7211247851537042,0.022222222222222223,0.06666666666666667,0.15555555555555556,0.1,0.6
3247,3247,Walsh2018,,Leitner,0,0,0.5,0.06666666666666667,0.11111111111111112,0.0,0.1,0.6
3248,3248,Walsh2018,,Leitner,0,0,0.8147491111094232,0.08888888888888889,0.2,0.08888888888888889,0.1,0.6
3249,3249,Walsh2018,,Leitner,0,0,1.040041911525952,0.1,0.08888888888888889,0.044444444444444446,0.1,0.6
3250,3250,Walsh2018,,Leitner,0,0,1.5,0.022222222222222223,0.044444444444444446,0.044444444444444446,0.1,0.6
3251,3251,Walsh2018,,Leitner,0,0,1.1750715554059086,0.0,0.0,0.11111111111111112,0.1,0.6
3252,3252,Walsh2018,,Leitner,0,0,0.9205287735493741,0.011111111111111112,0.06666666666666667,0.0,0.1,0.6
3253,3253,Walsh2018,,Leitner,0,0,1.1750715554059086,0.011111111111111112,0.17777777777777778,0.2,0.1,0.6
3254,3254,Walsh2018,,Leitner,5,4,0.5649154819548765,0.011111111111111112,0.0,0.11111111111111112,0.1,0.6
3255,3255,Walsh2018,,Leitner,40,40,1.1750715554059086,0.022222222222222223,0.0,0.0,0.1,0.6
3256,3256,Walsh2018,,Leitner,0,0,1.5,0.0,0.2,0.06666666666666667,0.1,0.6
3257,3257,Walsh2018,,Leitner,0,0,1.3276322281071904,0.05555555555555556,0.022222222222222223,0.0,0.1,0.6
3258,3258,Walsh2018,,Leitner,0,0,1.040041911525952,0.1,0.2,0.044444444444444446,0.1,0.6
3259,3259,Walsh2018,,Leitner,0,0,1.1750715554059086,0.08888888888888889,0.2,0.0,0.1,0.6
3260,3260,Walsh2018,,Leitner,0,0,0.7211247851537042,0.05555555555555556,0.044444444444444446,0.13333333333333333,0.1,0.6
3261,3261,Walsh2018,,Leitner,0,0,1.3276322281071904,0.05555555555555556,0.15555555555555556,0.15555555555555556,0.1,0.6
3262,3262,Walsh2018,,Leitner,0,0,0.5,0.044444444444444446,0.11111111111111112,0.06666666666666667,0.1,0.6
3263,3263,Walsh2018,,Leitner,0,0,1.040041911525952,0.0,0.15555555555555556,0.08888888888888889,0.1,0.6
3264,3264,Walsh2018,,Leitner,0,0,0.8147491111094232,0.08888888888888889,0.15555555555555556,0.11111111111111112,0.1,0.6
3265,3265,Walsh2018,,Leitner,0,0,0.8147491111094232,0.0,0.08888888888888889,0.08888888888888889,0.1,0.6
3266,3266,Walsh2018,,Leitner,0,0,1.040041911525952,0.08888888888888889,0.11111111111111112,0.15555555555555556,0.1,0.6
3267,3267,Walsh2018,,Leitner,0,0,1.040041911525952,0.05555555555555556,0.022222222222222223,0.2,0.1,0.6
3268,3268,Walsh2018,,Leitner,0,0,0.8147491111094232,0.011111111111111112,0.06666666666666667,0.06666666666666667,0.1,0.6
3269,3269,Walsh2018,,Leitner,0,0,1.5,0.011111111111111112,0.15555555555555556,0.11111111111111112,0.1,0.6
3270,3270,Walsh2018,,Leitner,0,0,1.040041911525952,0.06666666666666667,0.022222222222222223,0.15555555555555556,0.1,0.6
3271,3271,Walsh2018,,Leitner,7,6,0.5,0.08888888888888889,0.044444444444444446,0.06666666666666667,0.1,0.6
3272,3272,Walsh2018,,Leitner,0,0,0.6382590035046208,0.07777777777777778,0.08888888888888889,0.0,0.1,0.6
3273,3273,Walsh2018,,Leitner,0,0,0.6382590035046208,0.05555555555555556,0.13333333333333333,0.15555555555555556,0.1,0.6
3274,3274,Walsh2018,,Leitner,0,0,0.6382590035046208,0.011111111111111112,0.11111111111111112,0.0,0.1,0.6
3275,3275,Walsh2018,,Leitner,0,3,0.5,0.05555555555555556,0.022222222222222223,0.17777777777777778,0.1,0.6
3276,3276,Walsh2018,,Leitner,0,0,1.040041911525952,0.1,0.08888888888888889,0.08888888888888889,0.1,0.6
3277,3277,Walsh2018,,Leitner,0,0,1.3276322281071904,0.1,0.0,0.044444444444444446,0.1,0.6
3278,3278,Walsh2018,,Leitner,15,14,0.7211247851537042,0.0,0.022222222222222223,0.022222222222222223,0.1,0.6
3279,3279,Walsh2018,,Leitner,0,0,1.3276322281071904,0.0,0.15555555555555556,0.022222222222222223,0.1,0.6
3280,3280,Walsh2018,,Leitner,0,0,0.5,0.08888888888888889,0.17777777777777778,0.2,0.1,0.6
3281,3281,Walsh2018,,Leitner,0,0,0.7211247851537042,0.08888888888888889,0.11111111111111112,0.06666666666666667,0.1,0.6
3282,3282,Walsh2018,,Leitner,0,0,0.7211247851537042,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.1,0.6
3283,3283,Walsh2018,,Leitner,0,0,1.1750715554059086,0.05555555555555556,0.13333333333333333,0.08888888888888889,0.1,0.6
3284,3284,Walsh2018,,Leitner,2,1,1.5,0.03333333333333333,0.0,0.022222222222222223,0.1,0.6
3285,3285,Walsh2018,,Leitner,0,0,1.1750715554059086,0.0,0.13333333333333333,0.15555555555555556,0.1,0.6
3286,3286,Walsh2018,,Leitner,0,0,1.1750715554059086,0.1,0.08888888888888889,0.022222222222222223,0.1,0.6
3287,3287,Walsh2018,,Leitner,0,0,0.8147491111094232,0.1,0.13333333333333333,0.2,0.1,0.6
3288,3288,Walsh2018,,Leitner,0,0,0.8147491111094232,0.05555555555555556,0.06666666666666667,0.15555555555555556,0.1,0.6
3289,3289,Walsh2018,,Leitner,0,0,0.9205287735493741,0.022222222222222223,0.15555555555555556,0.08888888888888889,0.1,0.6
3290,3290,Walsh2018,,Leitner,0,0,0.9205287735493741,0.1,0.06666666666666667,0.022222222222222223,0.1,0.6
3291,3291,Walsh2018,,Leitner,0,0,0.7211247851537042,0.03333333333333333,0.06666666666666667,0.0,0.1,0.6
3292,3292,Walsh2018,,Leitner,0,0,0.5,0.05555555555555556,0.11111111111111112,0.15555555555555556,0.1,0.6
3293,3293,Walsh2018,,Leitner,0,0,0.6382590035046208,0.0,0.13333333333333333,0.044444444444444446,0.1,0.6
3294,3294,Walsh2018,,Leitner,0,0,0.6382590035046208,0.05555555555555556,0.022222222222222223,0.17777777777777778,0.1,0.6
